id,subj,nseq,ntrialsubj,ntrialseq,lasttrial,H,I,D,event,R,P_group,pred_trials,AL,ALV,slat,linger,dwell
534,142,10,99,2,7,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,1,0.0,,1150.2714841707561,1039.0,1616.063152787864
534,142,10,100,3,7,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,4.0,1.0,727.7841725793223,965.0,2482.7427082671766
534,142,10,101,4,7,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,80,1,4.0,1.0,813.1774687726529,1091.0,1268.574842523758
534,142,10,102,5,7,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,80,1,0.0,,109.3804392071878,1208.0,3622.3060401330717
534,142,10,103,6,7,-1.65774272650489,3.0,0.0522972207799099,0,3.17805383034795,80,0,,,,,
534,142,10,104,7,7,-1.57095059445467,0.84799690655495,0.0058175500552262,0,4.78749174278205,80,1,0.0,0.0,1414.8031339409567,1014.0,2589.374235105817
535,142,11,105,1,6,-1.92192809488736,2.0,0.0780719051126377,0,0.0,100,0,0.0,,1197.711472662821,889.0,2559.7889033194474
535,142,11,106,2,6,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0.0,,1114.4392720558412,998.0,2156.656942967083
535,142,11,107,3,6,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,100,1,0.0,0.0,1827.3484773387454,1002.0,1143.1868568609777
535,142,11,108,4,6,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,1.0,1.0,1624.769165864789,1264.0,1997.0695013757293
535,142,11,109,5,6,-1.44661666762821,0.678071905112638,0.0054312691135501,0,4.78749174278205,100,1,1.0,1.0,1346.2977039365096,973.0,1650.4360606994808
535,142,11,110,6,6,-1.35677964944704,0.584962500721156,0.0036716014904636,0,6.5792512120101,100,1,0.0,,806.9646883006501,1275.0,1539.3620874649444
536,142,12,111,1,6,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,0,,,,,
536,142,12,112,2,6,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,0.0,,43.92790989591617,1194.0,1575.5845428705522
536,142,12,113,3,6,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,80,0,0.0,0.0,1157.2335657209842,914.0,3511.883249723331
536,142,12,114,4,6,-1.75,1.22239242133645,0.014873671697026,0,1.79175946922805,80,1,0.0,0.0,1450.9701916713093,928.0,2425.030832451139
536,142,12,115,5,6,-1.65774272650489,1.0,0.0089239401617778,0,3.17805383034795,80,1,0.0,0.0,1028.2270947235256,906.0,469.65007891731307
536,142,12,116,6,6,-1.57095059445467,0.84799690655495,0.0058175500552262,0,4.78749174278205,80,1,-1.0,0.0,1171.6158964484823,911.0,1384.015994116664
537,142,13,117,1,6,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,,,,,
537,142,13,118,2,6,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,60,0,0.0,,1526.4098032490865,938.0,2221.8761816651995
537,142,13,119,3,6,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,60,1,0.0,,1179.1834412956173,824.0,2139.8530721575917
537,142,13,120,4,6,-1.90563906222957,2.8073549220576,0.0573549220576041,0,0.693147180559945,60,0,0.0,,1539.6983123327695,938.0,872.1055770342679
537,142,13,121,5,6,-1.83659166810898,1.41503749927884,0.0145361093482848,0,1.79175946922805,60,1,4.0,0.0,2068.1949220629117,1266.0,1580.3543614472528
537,142,13,122,6,6,-1.76096404744368,1.16992500144231,0.0089609539986312,0,3.17805383034795,60,1,0.0,,1603.4870163495189,935.0,1939.438721350417
538,143,1,1,1,8,-1.92192809488736,2.0,0.0780719051126377,0,0.0,100,0,0.0,,1488.5149469121147,962.0,1808.9012927447882
538,143,1,2,2,8,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0.0,0.0,1341.0526038570565,1192.0,1484.2578946096805
538,143,1,3,3,8,-1.66449777920046,1.0,0.0147718639657485,1,1.79175946922805,100,1,0.0,0.0,1605.4269577645678,1219.0,1119.3139191330556
538,143,1,4,4,8,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,0.0,0.0,1430.4594182866224,1147.0,259.0110623184487
538,143,1,5,5,8,-1.44661666762821,0.678071905112638,0.0054312691135501,0,4.78749174278205,100,1,0.0,0.0,776.7084621088238,1240.0,2691.3163470058166
538,143,1,6,6,8,-1.35677964944704,0.584962500721156,0.0036716014904636,0,6.5792512120101,100,1,0.0,0.0,1440.7116077210458,955.0,521.2756061641751
538,143,1,7,7,8,-1.27761343681912,0.514573172829758,0.0026019874808985,1,6.5792512120101,100,1,0.0,0.0,729.2751328822349,1341.0,1060.3962848461897
538,143,1,8,8,8,-1.20751874963942,0.459431618637297,0.0019128689978753,1,6.5792512120101,100,1,0.0,0.0,337.35973203968933,1091.0,1996.615281933568
539,143,2,9,3,6,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,1,3.0,1.0,2263.1202954546366,966.0,
539,143,2,10,4,6,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,80,0,0.0,0.0,2164.587728371059,925.0,2273.548319610416
539,143,2,11,5,6,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,80,1,0.0,,1515.5208162841063,480.0,1779.771939309078
539,143,2,12,6,6,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,80,1,0.0,,1808.5338233707125,869.0,1703.1419014474054
540,143,3,13,1,4,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,0,,,,,
540,143,3,14,2,4,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,80,0,4.0,0.0,1468.1048092541491,-1489.0,1309.223978011415
540,143,3,15,3,4,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,80,1,0.0,,749.3368033521999,1072.0,1333.6936099158631
540,143,3,16,4,4,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,80,1,,,,,
541,143,4,20,1,5,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,0,0.0,,1587.702142464962,1315.0,1662.9832761187067
541,143,4,21,2,5,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,0.0,,1066.1080764480578,1331.0,629.4148616533064
541,143,4,22,3,5,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,80,0,0.0,,1401.6127783117804,917.0,1209.060135318126
541,143,4,23,4,5,-1.75,1.22239242133645,0.014873671697026,0,1.79175946922805,80,1,0.0,0.0,1902.290288151608,-442.0,1751.9266982529102
541,143,4,24,5,5,-1.65774272650489,1.0,0.0089239401617778,0,3.17805383034795,80,1,0.0,,2234.1271285850135,1230.0,963.9529899206442
542,143,5,25,1,8,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,,,,,
542,143,5,26,2,8,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,60,0,0.0,0.0,1085.7286096662094,875.0,2501.075741657271
542,143,5,27,3,8,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,60,1,,,,,
542,143,5,28,4,8,-1.90563906222957,2.8073549220576,0.0573549220576041,0,0.693147180559945,60,0,0.0,,2658.5705184199014,-39.0,2921.878477028451
542,143,5,29,5,8,-1.83659166810898,1.41503749927884,0.0145361093482848,0,1.79175946922805,60,1,,,,,
542,143,5,30,6,8,-1.76096404744368,1.16992500144231,0.0089609539986312,0,3.17805383034795,60,1,,,,,
542,143,5,31,7,8,-1.78992907531,2.32192809488736,0.0220317037194712,0,2.484906649788,60,0,0.0,,287.520252869395,887.0,679.5208815716989
542,143,5,32,8,8,-1.88791850267113,3.4594316186373,0.0411357845828078,0,1.79175946922805,60,0,,,,,
543,144,1,1,1,8,-1.92192809488736,2.0,0.0780719051126377,0,0.0,100,0,0.0,,2325.5143240289226,1301.0,2840.937980023865
543,144,1,2,2,8,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,4.0,0.0,1086.9178583787868,992.0,1375.4336428388285
543,144,1,3,3,8,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,100,1,2.0,1.0,1699.7980078638693,1346.0,2508.3148180880344
543,144,1,4,4,8,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,4.0,0.0,1439.6785416218872,979.0,2061.096019355882
543,144,1,5,5,8,-1.44661666762821,0.678071905112638,0.0054312691135501,0,4.78749174278205,100,1,0.0,0.0,752.4934300673065,550.0,2487.3993917658836
543,144,1,6,6,8,-1.35677964944704,0.584962500721156,0.0036716014904636,0,6.5792512120101,100,1,2.0,1.0,550.9582638546517,1278.0,2504.0657335979918
543,144,1,7,7,8,-1.27761343681912,0.514573172829758,0.0026019874808985,1,6.5792512120101,100,1,0.0,0.0,63.32827367170796,1022.0,1235.0263135846844
543,144,1,8,8,8,-1.20751874963942,0.459431618637297,0.0019128689978753,0,6.5792512120101,100,1,0.0,0.0,618.8641953175719,1116.0,2363.571500661034
544,144,2,12,1,7,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,0,,,,,
544,144,2,13,2,7,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,0.0,0.0,1189.5176697527463,933.0,1895.4670704331309
544,144,2,14,3,7,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,80,1,0.0,0.0,1009.1980479357326,1142.0,2351.107943228916
544,144,2,15,4,7,-1.75,2.8073549220576,0.0573549220576041,0,1.79175946922805,80,0,0.0,,1441.0203262555474,1287.0,2361.4550815845514
544,144,2,16,5,7,-1.65774272650489,1.0,0.0089239401617778,0,3.17805383034795,80,1,0.0,0.0,881.570292768133,1222.0,2706.2800292209463
544,144,2,17,6,7,-1.57095059445467,0.84799690655495,0.0058175500552262,0,4.78749174278205,80,1,0.0,0.0,509.0901215270634,929.0,2003.1434707949215
544,144,2,18,7,7,-1.49111485005519,0.736965594166206,0.0040189261914409,0,4.78749174278205,80,1,0.0,0.0,688.488413260646,1046.0,1087.7764913921992
545,144,3,19,1,8,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,0,1.0,0.0,1544.7879228881377,1317.0,1863.5233670846192
545,144,3,20,2,8,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,80,0,-1.0,0.0,1845.7018508634792,949.0,2026.6083217799533
545,144,3,21,3,8,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,80,1,0.0,0.0,1127.2597784405439,1344.0,1969.4798417165725
545,144,3,22,4,8,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,80,1,0.0,,1020.0663732247323,977.0,1597.795358563362
545,144,3,23,5,8,-1.65774272650489,1.0,0.0089239401617778,0,3.17805383034795,80,1,0.0,0.0,570.7994997531457,1209.0,2358.417274416271
545,144,3,24,6,8,-1.57095059445467,0.84799690655495,0.0058175500552262,0,4.78749174278205,80,1,0.0,0.0,1169.4283071269622,1327.0,2422.6938309226953
545,144,3,25,7,8,-1.68581570915303,3.32192809488736,0.0443146580682469,0,3.17805383034795,80,0,0.0,0.0,609.0479659866846,908.0,1891.8484282716358
545,144,3,26,8,8,-1.61400546285422,0.874469117916141,0.0041980303624025,0,4.78749174278205,80,1,1.0,0.0,655.9413556265195,1173.0,1828.2725116803545
546,144,4,27,1,6,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,2.0,1.0,1767.2529871595711,1188.0,1400.3673375332612
546,144,4,28,2,6,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,60,0,0.0,0.0,1588.702732022668,916.0,3264.098374954587
546,144,4,29,3,6,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,60,1,0.0,0.0,1664.4779092286667,1037.0,1872.4449861378357
546,144,4,30,4,6,-1.75,1.22239242133645,0.0148736716970261,1,1.79175946922805,60,1,,,,,
546,144,4,31,5,6,-1.83659166810898,3.0,0.0522972207799098,0,1.79175946922805,60,0,0.0,0.0,995.3512182714031,981.0,1390.9364775069407
546,144,4,32,6,6,-1.76096404744368,1.16992500144231,0.0089609539986312,0,3.17805383034795,60,1,,,,,
547,144,5,33,1,5,-1.92192809488736,2.0,0.0780719051126377,0,0.0,100,0,1.0,0.0,963.5420360540604,1029.0,2404.0149748685903
547,144,5,34,2,5,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0.0,0.0,1556.1413722298478,1060.0,1915.4807619229705
547,144,5,35,3,5,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,100,1,0.0,0.0,1183.9668172065967,869.0,2436.5966080590306
547,144,5,36,4,5,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,0.0,0.0,-350.93300075294235,1161.0,3566.3181235758884
547,144,5,37,5,5,-1.44661666762821,0.678071905112638,0.0054312691135501,1,4.78749174278205,100,1,0.0,0.0,1013.4946374094882,866.0,3601.5757513176823
548,144,6,38,1,4,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,,,,,
548,144,6,39,2,4,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,60,0,0.0,0.0,1149.7477131744022,849.0,1925.1301955193937
548,144,6,40,3,4,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,60,1,,,,,
548,144,6,41,4,4,-1.90563906222957,2.8073549220576,0.0573549220576041,0,0.693147180559945,60,0,-1.0,0.0,1580.9175936392587,1238.0,1407.953744519993
549,145,1,1,1,5,-1.92192809488736,2.0,0.0780719051126377,0,0.0,100,0,1.0,0.0,-697.397164402914,1178.0,1588.6034156743847
549,145,1,2,2,5,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0.0,0.0,1197.5173078827863,1017.0,3775.543610768986
549,145,1,3,3,5,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,100,1,0.0,0.0,1424.385036922282,961.0,1871.5992215895221
549,145,1,4,4,5,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,0.0,0.0,1055.9204020693765,933.0,613.9242729558855
549,145,1,5,5,5,-1.44661666762821,0.678071905112638,0.0054312691135501,0,4.78749174278205,100,1,0.0,0.0,1282.990410247012,1011.0,404.77808697164915
550,145,2,6,1,5,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,,,,,
550,145,2,7,2,5,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,60,1,0.0,,1690.6700277356704,950.0,1720.9356911194309
550,145,2,8,3,5,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,60,0,4.0,0.0,970.2270859605406,948.0,1394.4761755634072
550,145,2,9,4,5,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,0.0,0.0,1332.4502655758222,916.0,1787.117798093845
550,145,2,10,5,5,-1.65774272650489,1.0,0.0089239401617778,0,3.17805383034795,60,1,0.0,0.0,1364.5789431807461,933.0,2612.459555821484
551,145,3,11,1,4,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,-1.0,0.0,1295.6542445333776,1019.0,974.0674273907879
551,145,3,12,2,4,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,60,0,0.0,,1613.8528173206241,1146.0,1183.6378795997423
551,145,3,13,3,4,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,60,1,0.0,,2437.2361158995486,1170.0,742.6948697825651
551,145,3,14,4,4,-1.75,1.22239242133645,0.0148736716970261,1,1.79175946922805,60,1,0.0,,1915.755357334136,919.0,1116.8704532514741
552,145,4,15,1,5,-1.92192809488736,2.0,0.0780719051126377,0,0.0,100,0,0.0,,2172.8956258865824,742.0,1856.4538098315643
552,145,4,16,2,5,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0.0,,1879.483211295642,940.0,832.5270184151162
552,145,4,17,3,5,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,100,1,,,,,
552,145,4,18,4,5,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,,,,,
552,145,4,19,5,5,-1.44661666762821,0.678071905112638,0.0054312691135501,0,4.78749174278205,100,1,1.0,1.0,1687.4366901692324,1127.0,2653.219594717796
553,145,5,20,1,5,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,0.0,,684.4537552390332,841.0,1347.0898627357813
553,145,5,21,2,5,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,60,0,0.0,,946.6795691092613,74.0,1141.1114874406844
553,145,5,22,3,5,-1.95021206491475,2.58496250072116,0.0633218643778377,0,0.0,60,0,0.0,,529.010733347,1153.0,992.1205097318112
553,145,5,23,4,5,-1.90563906222957,1.8073549220576,0.0267158598280377,1,0.693147180559945,60,1,0.0,,1879.9521365966273,974.0,1996.3470107638013
553,145,5,24,5,5,-1.83659166810898,1.41503749927884,0.0145361093482848,0,1.79175946922805,60,1,,,,,
554,145,6,25,2,5,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,1,4.0,0.0,1846.2254128096142,981.0,1668.1598201733798
554,145,6,26,3,5,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,60,1,0.0,,1894.7650904259922,857.0,1784.0734393478099
554,145,6,27,4,5,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,60,0,4.0,0.0,1322.7207903715614,957.0,1870.5475016828163
554,145,6,28,5,5,-1.75,1.22239242133645,0.014873671697026,0,1.79175946922805,60,1,0.0,,1324.741326383886,884.0,2611.8969792696266
555,145,7,29,1,4,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,0,,,,,
555,145,7,30,2,4,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,-1.0,0.0,1233.193978943009,1039.0,899.504137064267
555,145,7,31,3,4,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,80,0,0.0,,1058.6402161875571,920.0,553.5363114151321
555,145,7,32,4,4,-1.75,1.22239242133645,0.014873671697026,0,1.79175946922805,80,1,0.0,0.0,589.6258655227948,900.0,2127.961262759172
556,145,8,33,1,4,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,,,,,
556,145,8,34,2,4,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,60,0,0.0,,2330.1583975437043,922.0,1284.148786779681
556,145,8,35,3,4,-1.84237099317711,1.58496250072116,0.0283057932583333,1,0.693147180559945,60,1,0.0,,1288.5789256397761,870.0,3044.859586081371
556,145,8,36,4,4,-1.90563906222957,2.8073549220576,0.0573549220576041,0,0.693147180559945,60,0,4.0,0.0,2010.43586761501,-94.0,1126.0824019242318
1,1,1,1,1,8,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,627.5497514164141,749.91,2591.039601069126
1,1,1,2,2,8,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,317.0686398484279,751.03,2217.161393240668
1,1,1,3,3,8,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,640.1210631493129,751.05,3139.5631515142463
1,1,1,4,4,8,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,114.67470065540942,751.02,2357.702840145569
1,1,1,5,5,8,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,468.0097990012076,750.94,2195.5497713131003
1,1,1,6,6,8,-1.3568,0.58496,0.0036716,0,6.5793,100,1,,,,,
1,1,1,7,7,8,-1.2776,0.51457,0.002602,1,6.5793,100,1,1.0,1.0,65.03953361838012,792.62,2743.317330660987
1,1,1,8,8,8,-1.2075,0.45943,0.0019129,0,6.5793,100,1,0.0,,253.59638269071922,798.01,1964.8303851534183
2,1,2,9,1,15,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,1033.6672484319802,751.06,1797.6842436924012
2,1,2,10,2,15,-1.7925,1.3219,0.029447,0,0.69315,60,1,1.0,0.0,298.8893483985579,751.04,2958.6158069823055
2,1,2,11,3,15,-1.8424,2.585,0.063322,0,0.69315,60,0,1.0,0.0,177.19067865139914,751.16,1645.262107088068
2,1,2,12,4,15,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,1041.984968037642,750.94,1363.3823944115354
2,1,2,13,5,15,-1.6577,1.0,0.0089239,0,3.1781,60,1,1.0,0.0,481.3965624441389,751.04,1750.1010097446308
2,1,2,14,6,15,-1.761,3.1699,0.047997,0,3.1781,60,0,1.0,0.0,475.9047116496812,1125.1,3186.130384895937
2,1,2,15,7,15,-1.6858,1.0,0.0059698,0,3.1781,60,1,,,,,
2,1,2,16,8,15,-1.7925,3.4594,0.041136,0,1.7918,60,0,0.0,,875.691437526937,819.29,1382.854348778095
2,1,2,17,9,15,-1.7272,1.0,0.0042725,0,3.1781,60,1,0.0,,737.1006068065174,818.03,2481.7924699382543
2,1,2,18,10,15,-1.6645,0.89308,0.0031677,0,3.1781,60,1,3.0,0.0,815.2902556394785,750.97,3887.4003050737965
2,1,2,19,11,15,-1.7232,2.8074,0.017457,0,2.4849,60,0,3.0,0.0,1282.3047371231046,750.98,2152.1358221266023
2,1,2,20,12,15,-1.7806,2.9069,0.016571,1,1.7918,60,0,3.0,0.0,879.0949211419484,750.97,2342.1661409426606
2,1,2,21,13,15,-1.7322,1.0,0.0024975,0,1.7918,60,1,3.0,0.0,564.245425898625,750.93,2234.5361298817343
2,1,2,22,14,15,-1.685,0.91754,0.001984,1,3.1781,60,1,3.0,0.0,207.8181173633991,1084.6,1233.6998209405876
2,1,2,23,15,15,-1.7488,3.1699,0.01436,0,1.7918,60,0,0.0,,-324.7483661938969,1240.0,1856.6606617986754
3,1,3,24,1,14,-1.9219,2.0,0.078072,0,0.0,80,0,0.0,,529.9425023087643,750.92,2213.518715607309
3,1,3,25,2,14,-1.7925,1.3219,0.029447,0,0.69315,80,1,0.0,,853.9445461211403,751.03,1562.126699731318
3,1,3,26,3,14,-1.6645,1.0,0.014772,0,1.7918,80,1,,,,,
3,1,3,27,4,14,-1.75,2.8074,0.057355,0,1.7918,80,0,0.0,,345.9551930686001,750.91,2984.9400480226686
3,1,3,28,5,14,-1.6577,1.0,0.0089239,1,3.1781,80,1,0.0,,1189.0974922416044,750.92,2038.5788538451195
3,1,3,29,6,14,-1.571,0.848,0.0058176,0,4.7875,80,1,3.0,1.0,1192.0522206954386,750.91,4454.858678142793
3,1,3,30,7,14,-1.4911,0.73697,0.0040189,1,4.7875,80,1,3.0,1.0,1194.1790777420379,750.92,2076.7480027477786
3,1,3,31,8,14,-1.4183,0.65208,0.0028992,0,4.7875,80,1,2.0,0.0,414.257971527291,549.15,3204.2206494321435
3,1,3,32,9,14,-1.5466,3.585,0.038369,0,3.1781,80,0,3.0,1.0,874.2064748953928,624.48,2354.811146969453
3,1,3,33,10,14,-1.4838,0.70044,0.0023223,0,4.7875,80,1,3.0,1.0,49.7078650052041,750.92,2752.1608026461017
3,1,3,34,11,14,-1.4256,0.63743,0.0017997,0,4.7875,80,1,3.0,1.0,-90.01534074550375,750.92,1536.7757030195596
3,1,3,35,12,14,-1.3716,0.58496,0.0014243,0,4.7875,80,1,0.0,,753.6887273577288,750.97,2796.319792409197
3,1,3,36,13,14,-1.4961,4.0,0.030184,0,3.1781,80,0,3.0,1.0,-239.80659705101482,1052.5,461.54492235794146
3,1,3,37,14,14,-1.4466,0.62803,0.0012251,0,3.1781,80,1,1.0,0.0,320.1357877109706,1794.4,1076.330309689967
4,1,4,38,2,5,-1.9219,2.0,0.078072,0,0.0,100,1,3.0,0.0,1155.095585181202,751.0,3671.768443606708
4,1,4,39,3,5,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,802.3712894715698,750.94,3059.623986763543
4,1,4,40,4,5,-1.6645,1.0,0.014772,0,1.7918,100,1,1.0,0.0,-25.33855688036124,1041.1,2761.362741657595
4,1,4,41,5,5,-1.5488,0.80735,0.00856,0,3.1781,100,1,1.0,0.0,400.06161238111963,1109.8,1573.336019602774
5,1,5,42,1,4,-1.9219,2.0,0.078072,0,0.0,60,0,1.0,1.0,635.1028883940089,820.1,1504.9441998919617
5,1,5,43,2,4,-1.9183,2.3219,0.070299,0,0.0,60,0,0.0,,855.3153948331156,750.96,2021.7481713008215
5,1,5,44,3,4,-1.8424,1.585,0.028306,0,0.69315,60,1,0.0,,700.9821090743424,1077.4,1781.3950144525961
5,1,5,45,4,4,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,278.4934243387821,751.01,1376.2453008468647
6,1,6,46,1,5,-1.9219,2.0,0.078072,0,0.0,100,0,,,,,
6,1,6,47,2,5,-1.7925,1.3219,0.029447,0,0.69315,100,1,1.0,0.0,684.6995834577987,1111.4,2777.7197702736157
6,1,6,48,3,5,-1.6645,1.0,0.014772,0,1.7918,100,1,,,,,
6,1,6,49,4,5,-1.5488,0.80735,0.00856,0,3.1781,100,1,,,,,
6,1,6,50,5,5,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,1211.8045103843156,787.57,3077.8161787980907
7,2,1,1,1,4,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,853.5619389015044,902.86,1777.9498000404712
7,2,1,2,2,4,-1.7925,1.3219,0.029447,0,0.69315,60,1,0.0,,550.6059527241252,1008.3,733.2021137262301
7,2,1,3,3,4,-1.8424,2.585,0.063322,0,0.69315,60,0,0.0,,551.3357922442378,1110.4,1787.2382093184349
7,2,1,4,4,4,-1.75,1.2224,0.014874,0,1.7918,60,1,,,,,
8,2,2,5,1,6,-1.9219,2.0,0.078072,0,0.0,80,0,4.0,0.0,1624.0709349399058,917.33,1979.6568794499492
8,2,2,6,2,6,-1.7925,1.3219,0.029447,0,0.69315,80,1,2.0,1.0,1176.1243586559222,929.28,1718.0746252716326
8,2,2,7,3,6,-1.6645,1.0,0.014772,0,1.7918,80,1,2.0,1.0,1202.3863392319067,904.79,2268.3728815684212
8,2,2,8,4,6,-1.75,2.8074,0.057355,0,1.7918,80,0,2.0,1.0,960.8901772335843,750.96,2573.20493431133
8,2,2,9,5,6,-1.6577,1.0,0.0089239,0,3.1781,80,1,0.0,,771.679514657735,1065.4,1966.1479803335349
8,2,2,10,6,6,-1.571,0.848,0.0058176,0,4.7875,80,1,1.0,0.0,191.8681522043347,70.915,256.2095753052213
9,2,3,11,1,4,-1.9219,2.0,0.078072,0,0.0,80,0,4.0,1.0,193.59739368584655,1073.0,3067.0746722750387
9,2,3,12,2,4,-1.9183,2.3219,0.070299,0,0.0,80,0,0.0,,-314.7622122476606,891.81,2211.0716401765208
9,2,3,13,3,4,-1.8424,1.585,0.028306,0,0.69315,80,1,3.0,0.0,744.9395565041416,710.34,1349.1570050941157
9,2,3,14,4,4,-1.75,1.2224,0.014874,0,1.7918,80,1,0.0,,312.4643331937622,82.505,528.4007338253216
10,2,4,15,1,5,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,-227.16387904623082,751.0,1422.8351630187583
10,2,4,16,2,5,-1.9183,2.3219,0.070299,0,0.0,60,0,4.0,0.0,234.3039825506787,983.69,
10,2,4,17,3,5,-1.8424,1.585,0.028306,0,0.69315,60,1,0.0,,36.795871639432335,1042.2,2231.676249383297
10,2,4,18,4,5,-1.75,1.2224,0.014874,0,1.7918,60,1,4.0,0.0,682.7314395537967,681.15,1115.2371270198214
10,2,4,19,5,5,-1.8366,3.0,0.052297,0,1.7918,60,0,3.0,1.0,720.8635725961495,-60.105,1144.7558685030415
11,2,5,20,1,7,-1.9219,2.0,0.078072,0,0.0,80,0,0.0,,634.9656458410295,969.16,1923.014869775662
11,2,5,21,2,7,-1.7925,1.3219,0.029447,0,0.69315,80,1,1.0,0.0,309.48908557115624,4.758,1450.0924882331258
